,loss,f10,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/eta,config/learning_rate,config/max_depth,config/neurons_l1,config/weight_1,logdir
40,0.3527285722461906,0.6833333333333333,227.3956606388092,True,False,,,1,cf1a0_00040,5e05bb66350d4ee796da0188af707933,2022-12-08_17-16-01,1670530561,227.3956606388092,123952,arch,192.168.1.113,227.3956606388092,0,1,0.0052740573883056,0.15344020918470908,0.008875221986117395,6,12,0.6709966656878396,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00040_40_eta=0.1534,learning_rate=0.0089,max_depth=6,neurons_l1=12,weight_1=0.6710_2022-12-08_17-12-14"
41,0.4011425412184483,0.6271186440677966,228.66794991493225,True,False,,,1,cf1a0_00041,f32c9b9a616b41dcabab4e597c522853,2022-12-08_17-16-26,1670530586,228.66794991493225,123988,arch,192.168.1.113,228.66794991493225,0,1,0.0048038959503173,0.01484771445695432,0.0008426080801373089,8,15,0.9281340584949224,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00041_41_eta=0.0148,learning_rate=0.0008,max_depth=8,neurons_l1=15,weight_1=0.9281_2022-12-08_17-12-37"
42,0.3778788829977448,0.6246719160104987,228.9390082359314,True,False,,,1,cf1a0_00042,5e05bb66350d4ee796da0188af707933,2022-12-08_17-19-50,1670530790,228.9390082359314,123952,arch,192.168.1.113,228.9390082359314,0,1,0.0052740573883056,0.06816262148759161,0.004229647987905083,7,18,0.8675638711266966,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00042_42_eta=0.0682,learning_rate=0.0042,max_depth=7,neurons_l1=18,weight_1=0.8676_2022-12-08_17-16-01"
43,0.3801822340166246,0.1030042918454935,226.44230318069455,True,False,,,1,cf1a0_00043,f32c9b9a616b41dcabab4e597c522853,2022-12-08_17-20-12,1670530812,226.44230318069455,123988,arch,192.168.1.113,226.44230318069455,0,1,0.0048038959503173,0.09573408406458733,0.002489170650435198,9,8,0.6027976817874966,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00043_43_eta=0.0957,learning_rate=0.0025,max_depth=9,neurons_l1=8,weight_1=0.6028_2022-12-08_17-16-26"
44,0.3552231309381691,0.6740947075208913,228.6306529045105,True,False,,,1,cf1a0_00044,5e05bb66350d4ee796da0188af707933,2022-12-08_17-23-39,1670531019,228.6306529045105,123952,arch,192.168.1.113,228.6306529045105,0,1,0.0052740573883056,0.10288464655592168,0.004227884301612669,7,18,0.7168530859849916,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00044_44_eta=0.1029,learning_rate=0.0042,max_depth=7,neurons_l1=18,weight_1=0.7169_2022-12-08_17-19-50"
45,0.395583021882418,0.6028169014084508,226.19005012512207,True,False,,,1,cf1a0_00045,f32c9b9a616b41dcabab4e597c522853,2022-12-08_17-23-59,1670531039,226.19005012512207,123988,arch,192.168.1.113,226.19005012512207,0,1,0.0048038959503173,0.023308313193354416,0.001846774244326092,5,16,0.9337226430222163,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00045_45_eta=0.0233,learning_rate=0.0018,max_depth=5,neurons_l1=16,weight_1=0.9337_2022-12-08_17-20-12"
46,0.4346059121795603,0.6572237960339943,226.22189044952395,True,False,,,1,cf1a0_00046,5e05bb66350d4ee796da0188af707933,2022-12-08_17-27-25,1670531245,226.22189044952395,123952,arch,192.168.1.113,226.22189044952395,0,1,0.0052740573883056,0.019317245365140723,0.00043756874607330806,7,10,0.9565087844762581,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00046_46_eta=0.0193,learning_rate=0.0004,max_depth=7,neurons_l1=10,weight_1=0.9565_2022-12-08_17-23-39"
47,0.3543745955905398,0.6919191919191919,226.30402135849,True,False,,,1,cf1a0_00047,f32c9b9a616b41dcabab4e597c522853,2022-12-08_17-27-45,1670531265,226.30402135849,123988,arch,192.168.1.113,226.30402135849,0,1,0.0048038959503173,0.017491242757722993,0.007740192881579071,3,18,0.7193535804506855,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00047_47_eta=0.0175,learning_rate=0.0077,max_depth=3,neurons_l1=18,weight_1=0.7194_2022-12-08_17-23-59"
48,0.3834714688159324,0.0782608695652173,229.87323093414307,True,False,,,1,cf1a0_00048,5e05bb66350d4ee796da0188af707933,2022-12-08_17-31-15,1670531475,229.87323093414307,123952,arch,192.168.1.113,229.87323093414307,0,1,0.0052740573883056,0.11923091243727271,0.00017624237144716479,9,14,0.6157778384064241,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00048_48_eta=0.1192,learning_rate=0.0002,max_depth=9,neurons_l1=14,weight_1=0.6158_2022-12-08_17-27-25"
49,0.3588001639456362,0.6648199445983379,229.0810601711273,True,False,,,1,cf1a0_00049,f32c9b9a616b41dcabab4e597c522853,2022-12-08_17-31-34,1670531494,229.0810601711273,123988,arch,192.168.1.113,229.0810601711273,0,1,0.0048038959503173,0.049409511304368416,0.007489787026630232,4,21,0.7467077683399994,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00049_49_eta=0.0494,learning_rate=0.0075,max_depth=4,neurons_l1=21,weight_1=0.7467_2022-12-08_17-27-45"
